link	post_id	author	title	text
https://kei-home.diary.ru/p220049273_kao-no-nai-tsuki.htm	220049273	Keirin	Kao no nai Tsuki	"После того, как я увязла в рувн, очень давно не читала обычные японские новеллы. Поэтому погружение в мир Kao no nai Tsuki стало как глоток свежей воды и возвращение к истокам, со всеми этими бесконечными диалогами, многоточиями, ""М?"" и так далее. Кроме того, новелла порадовала меня тематикой жриц, ритуалов, скверны и всем тем, за что я обожаю серию Фатал Фрэйм.
Сюжет: чувак по имени Хаяма Коичи страдает кошмарами, галлюцинациями и видениями, связанными с девочкой в белом кимоно. Из-за всей этой массы он не высыпается, спать может только в присутствии людей, а лица женщин для него представляют собой черное месиво. Однажды профессор фольклора, у которого Коичи учится, зовет студента в особняк Кураки, где вот-вот должна произойти особая Церемония. Фольклорист, само собой, на энтузиазме, ну а для Коичи это повод посетить места, где он бывал в детстве.
Дальше - больше. По прибытию в особняк Коичи понимает, что девочка его больше не преследует, и он наконец может выспаться (мечта студента). Кроме того, его внезапно объявляют новым главой семейства и женят на дочери покойного главы - Сузуне Кураки.

По итогу перед нами особняк вдали от цивилизации, таинственный ритуал и прошлое Коичи, сокрытое тайной и приправленное демоническим видением жуткой девочки. Ммм, ляпота.
Однако для меня в вн есть три больших минуса.
1. Японь. Ух, это практически на грани мазохизма - читать вн с таким сложным сеттингом через переводчик с японского. Сеттинг реально сложный. Я бы сказала, вполне на уровне ФФ. Только поменьше мясных подробностей и больше духовных материй по типу связи с богами.
2. Бэд энды. Большинство из них - копи паст и не нужны. Особенно меня штырило на бэдах Томоми. Чисто повод впихнуть побольше 18+ сцен.
3. Самое страшное. Эти самые 18+ сцены или адово хентаище. ""Девчулю в скорлупе"" ругают за невтемный хентай, но тут его просто океаны. Ну, это же дикие японцы, но все равно для меня кощунство так портить настолько прикольную историю о древнем проклятии.

Вот и все, собственно. Остальное мне вполне понравилось. История, героини, визуал, гг, отношения героев... Даже недосказанности, наверно, тоже интересны для раздумий и теорий, но тут я упираюсь рогом в японь, поэтому по итогу в голове немного каша. Кстати о гг, Коичи - ван лав. Ну, во-первых, он приятной наружности, во-вторых, мне нравится, что его грубый характер вытекает из его жизненных злоключений.

По рутам. В новелле три основных рута и два дополнительных. Сначала я прочитала допы, и они взбудоражили фантазию, так как нехило заманивали обрывками информации по основному конфликту. Потом перешла к трем основным.

Рут Саяки


Рут Томоми



Рут Сузуны





Тру рут (Сузунский)

































Так, что в итоге... история крутая, но хентай все испортил. Аминь.


@темы: новеллы"
https://jaenan.diary.ru/p220049255.htm	220049255	Jeanan		"Я не знаю, что у вас, а у нас тендер на 155 млн. за системы слежки, которые установят на общественном транспорте, выиграло какое-то ооо. Персональные данные там собирать не будут, только mac-адрес смартфона и фотографии лица с распознаванием. Они не идентицифицируют. Будут хранится раздельно, с лучшей отечественной защитой во всех дырах.
Ну ещё система будет формировать и отправлять схему передвижения каждого гражданина за день, неделю, месяц, год. Это же круто, они сразу будут видеть кто, и в каком количестве стоит на остановке, и подавать персональный автобус, который сразу довезет куда надо. Но! Будут видеть кто, но не знать кто. Это уже закон защищает. И отечественные системы.
Системы распознавания лиц, правда, не отечественные, и корнями все больше уходят в офшоры, но тут закон никак не комментирует, это же не персональные данные, в конце концов.
Эксперимент по внедрению ИИ уже идёт. Там персональных данных тоже никаких никто собирать не будет. Закон бдит.
Ну, перепись в единый регистр, в котором все обезличенно и максимально защищено, это уже старость, а не новость, никто не потеряется теперь, а то вон пропадают без вести и пропадают без конца, а в органах некомплект аж до 30%, искать некому. Их в отличие от медицины и образования оптимизировать никак нельзя. Почему? Потому что коррупция увеличится. Зато честно."
https://such-a-koi.diary.ru/p220049247_duh-igry.htm	220049247	Fly high!	Дух игры	"Сегодня хорошее сыплется как из рога изобилия. Вот и китайцы мои порадовали. Да как! Мы уж отчаялись было увидеть эту дораму в ближайшем будущем, но сегодня выдали её тизер с многообещающим словом ""СКОРО""! Ура!

Бегаем и орём всем прудом. Видимо, ""Сахарный человечек"" (студия) преодолел кризис и снова встал на свои сахарные лапки. И вот ""Дух игры"" таки выходит, а там и до ""Удивительной девушки"" недалеко (тоже они снимали), ну и до кучи - они снова стали агентством Цзи Ли. Джулиана тоже вернулась к ним. Так что ждём новых проектов. Всё же без агентства куда сложнее пробиться. Надеюсь, теперь дела Цзи Ли пойдут в гору, и мы будем не скучать всей админкой, думая, что выложить в группу, а утопать в информации, не успевая постить.

И ТУБСы зашевелились. Я ведь теперь вхожу в рабочую группу официального международного фанклуба, и у нас там работа кипит, так что вот. Всё круто. *Машет помпонами, пипидастрами и премиальными вибраторами*

@темы: Цзи Ли Самый весёлый на этой планете ансамбль Китайский шоубиз"
https://diana-bell.diary.ru/p220049226_komu-chto-nravitsya.htm	220049226	Диана*	Кому что нравится?	"Конечно, в первую очередь оцениваешь человека целиком - весь облик. И он либо нравится, либо не нравится, либо сначала не особо, но потом вроде ничего так... Ну и лицо очень важно.
Но во вторую очередь всё равно обращаешь внимание на какую-то, любимую, часть тела. Я банальна, я смотрю на грудь. И ещё на плечи. Красивые плечи и грудь - это чудесно. Руки тоже - если изящные, то очень привлекают.
К ногам я достаточно равнодушна. Ну, то есть, могу обратить внимание, если прямо вау, но не фетиширую ни разу.
А вот современной зацикленности на задницах я не понимаю. Не люблю. По мне, задница должна быть скромной и делать вид, что её вообще нет. Задницы и пятки - самые неинтересные части тела.

@настроение: тему навеял женский журнал...
@темы: жизненное"
https://lyuciena.diary.ru/p220049216.htm	220049216	Lyuciena		"Ряд медицинских профессиональных организаций считает своим долгом дать дополнительные разъяснения по вопросам применения антибактериальных препаратов у пациентов с COVID-19:

Антибактериальные препараты не активны в отношении вирусов, в том числе в отношении нового коронавируса (SARS-Cov-2). Поэтому COVID-19, как и любая другая вирусная инфекция, не является показанием для применения антибиотиков.
Поражение лёгких при COVID-19 может быть связано с иммунными механизмами – синдромом активации макрофагов с развитием «цитокинового шторма», на который антибактериальные препараты не оказывают воздействия. Эксперты предлагают применять вместо термина «пневмония» при поражении лёгких, вызванного SARS-Cov-2, термины «вирусное интерстициальное поражение лёгких», «вирусная пневмония» или «вирусный пневмонит», которые не только отражают патогенез процесса при COVID-19, но и дают все основания практическому врачу не назначать антибиотики.
Повышение уровня С-реактивного белка и других лабораторных маркеров воспаления у пациентов с COVID-19 нередко обусловлено развитием «гипериммунного ответа» и не может рассматриваться как однозначный признак бактериального осложнения и, соответственно, как повод для назначения антибактериальной терапии. Единственным лабораторным маркером, позволяющим дифференцировать бактериальный и иммунный процесс у пациента с COVID-19, является уровень прокальцитонина в крови.
Назначение антибактериальной терапии у пациентов с COVID-19 оправдано только при наличии убедительных признаков бактериальной инфекции - появление гнойной мокроты, повышение прокальцитонина крови более 0,25-0,5 нг/мл, повышение уровня лейкоцитов крови более 10 тыс/мкл с повышением количества палочкоядерных нейтрофилов более 10% (необходимо учитывать, что лейкоцитоз может быть обусловлен терапией глюкокортикостероидами, а не бактериальной инфекцией). Применение антибиотиков у пациентов с нозокомиальной пневмонией на фоне течения COVID-19 проводится по общим правилам – с учетом тяжести состояния пациента, преморбидного фона, факторов риска инфекции, вызванной резистентными бактериями, результатов этиологической диагностики.


Совместное обращение к врачебному сообществу о применении антибактериальной терапии у пациентов с коронавирусной инфекцией COVID-19 от ведущих российских специалистов и ассоциаций
omnidoctor.ru/press-center/partner-1/obrashchen...

@темы: вирус"
https://marcuscain.diary.ru/p220049206.htm	220049206	Mark Cain		"На днях встал посреди ночи, по ощущениям часа в четыре, на верещание. Лышко втемяшилось гонять Спока. Подозвал, добился внимания к моей персоне, поинтересовался, какого хрена. Воцарилась тишина. Но бедняга Спок, с покусанной жопкой, днём, стоило открыть клетку, прибежал, забрался на ладонь всей крысой (он-то умещается) и отказался слезать. Заберите меня, дескать, с этой Мельницы, я вообще из другого канона отсюда. Пришлось утешать ребёнка в запазухе.
Ещё крысного


Посмотрела на меня в дайрях реклама ""Обучение верховой ездой"". Вот обучение кнутом и пряником я знаю, но чтоб прям так... Это точно про Мастера

Потребовался некоторый квест, чтобы вызволить нашу первую посылку с алиэкспресса. Дело в том, что у нас сменился индекс, но нам об этом не сказали. Подробности? И вот у нас есть своё СиЯо
Хвастаюсь!



Решил сегодня перед лекцией заехать в Леонардо на Киевской. Ворчание
В Ваби-Саби обустроился заранее, вознаградил себя мисочкой мисо, дождался Эйрле, Ри, Кальтэ и Шера. Темой была архитектура и искусство босмеров, каджитов и аргониан. Много красивых картинок! Радуюсь

Уруру за интересное!

@темы: демоны по вызову круглосуточно не вырубишь топором это крыса и ей не стыдно скурим древние свитки гнездование пернатых вот такой весёлый джир! бывает только смена отп белый порошок и стекольный завод friendship is magic поржать и убежать"
https://dizzy-pascal.diary.ru/p220049204_hodyachie-mertvecy-10-sezon.htm	220049204	Dizzy_Pascal	Ходячие мертвецы: 10 сезон	"Вот закончился наконец этот самый долго ожидаемый сезон. Он меня не впечатлил, показался мутным, пресноватым, утратившим прежний сверхнакал. Конечно, понятно, что народ прокачался, и мертвецы уже не представляют такую страшную угрозу, как раньше - если, конечно, не приходят чудовищно огромными стаями. Но, в конце концов, накал можно создать и другими способами. А тут сплошные психозы и галлюцинации, особенно Кэрол в этом смысле отличилась, совсем крыша поехала у нее. Жаль, что ушла от Иезекиля. Пусть идет к Дэрилу, давно уже они друг с другом маются.
Альфа как главная злодейка, в принципе, понравилась. То, что ее убил Ниган, да еще и по указанию Кэрол, тоже понравилось. Интересный поворот, но Гленна я Нигану не прощу, каким бы положительным няшкой он не становился.
Приятно было увидеть Мэгги, хоть и в паре кадров. Лидия еще интересный персонаж. Но единственный из оставшихся, кто меня трогает по-настоящему, - это Юджин. Бедный милый Юджин, все еще надеющийся на ответные чувства Розиты, но нашедший себе новый объект горячего увлечения, да еще и по рации)) Это очень в его стиле) Жаль, что пока не очень хорошо закончились его поиски.

читать дальше




@темы: Ходячие мертвецы Сериалы Мнения разной степени скромности"
https://simuwkin.diary.ru/p220049190.htm	220049190	Сердечно		"Острое переживание.
Как лезвием полоснуло по коже. Рассматриваю выступившие бисеринки крови, чувствую растекающуюся боль вокруг пореза, сменяющуюся волной анестезии и новой волной боли, уже чуть приглушенной. При движении боль и кровь смешиваются, являются красочнее, оглушительнее. Судя по всему, это на какое-то время останется со мной.

Еще пару выходных назад я ощутила потерю, которую даже не сразу признала. И так опечалилась, когда все же поняла.
Потерю любви.
Я эти месяцы лихорадочно прыгала по перепискам, новым знакомствам, влюблялась в людей из других городов, занятых другими отношениями/работой/собственной жизнью, не имеющих возможность в полноценную близость, не готовых, не желающих. Я так убегала от самой себя, а может, и правда не была тогда готова услышать себя? Или дорога до текущей точки была такой запутанной, а у меня не было шанса ее избежать?
Сегодня я впервые обратила внимание, что выбираю знакомства с людьми из других городов. Или знакомства без перспективы глубоких отношений. Или людей, которые совершенно не нуждаются в этих отношениях.
Почему так?

читать дальше





















@темы: новый путь"
https://evde.diary.ru/p220049186.htm	220049186	EvDe		"Наблюдение может и бредовое, да только не первое полугодие подмечаю истинность его в деталях. Может и целостную картину верно выведу? Хм.
Речь о боли. В целом, что прикосновение, что удар, что поглаживание, что боль - это всё ощущение, разница лишь в глубине его влияния на организм и мировоззрение. Конкретно боль (извиняюсь за тавтологию третье предложение подряд) регулярный спутник жизни с того момента, как надоело быть вялым шлепком белков, т.е. лет.. Пять? Или четыре, путаюсь в датах.
Спать на спине для меня боль. Заниматься растяжкой тоже она. Учить что-то вместо смишнявых видосиков и/или подборок фото она же. Не та боль, которая заставляет выгибаться матом и зло шипеть на каждое прикосновение к иголкам, а.. Конструктивная, что-ли? В контру к деструктивной боли. То бишь, лёжа на спине я осознаю полезность сего мероприятия как для внутренних органов в плане нагрузки, так и для кровеносной системы. Растяжка это расширение возможностей суставов в плане подвижности, нехилый плюс без комментариев. Самое интересное - эмоциональный дискомфорт от напряжения МНУ в процессе обучения, сродни растяжке, только ""типа"" разумом контролируемый, что особенно сложно и особенно ""больно"", когда впадлу (почти всегда, мда).
Короче говоря - если боль не разрушает организм/мировоззрение/уклад жизни себя любимого и/или окружающих, то может она приносит пользу? Стоит присмотреться. Кто-то может назвать это личностным ростом. Мне, больше воспитанному инстинктивными котами, чем людьми, это страдание. Но, однако, полезное и со временем приятное. Спина в комфорте? Значит скрючена, выпрямить, боль, каеф. Полдня в диком релаксе, встряхнуться разминкой позой низкой лошади/грушей, боль, каеф, интерес к занятию чем-нибудь. Чем-нибудь вообще, кроме залипания в благословенный монитор.
И вообще, чем боль не рядовое ощущение? Опять же, именно упирания в границы, не разрушающая что-либо боль. Изучение английского всё ещё дикий дискомфорт, однако ж.. Какого лешего хочется ещё и ещё, кроме банального интереса? Мазохизм, походу. Я не против.
Только один тип боли/ощущения отказываюсь признавать полезным - холод. Физически/эмоционально - гори он огнём, бесполезный по факту прожитых дней. И сцк, ну какого лешего я поставил себя в ситуацию, где мне нужно молчать до поры, до времени на некоторые вещи..

@музыка: Nicky Dowling"
https://glimpse.diary.ru/p220049183_skazka-na-noch.htm	220049183	Glimpse	сказка на ночь	"Жила-была одна девочка. И вот однажды она гуляла по лесу и очень красиво пела. Даже сидевший на ветке дятел заслушался и сказал: ""Девочка-девочка, как ты красиво поёшь! Подари мне свой голос, а я научу тебя летать так же, как птицы летают по небу""
И ответила девочка: ""Милый дятел, не подарю я тебе свой голос. Он мне и самой очень нравится. Когда я пою, меня приходят послушать все соседские мальчишки"".

И пошла девочка дальше. Услышал ее пение медведь и говорит: ""Девочка-девочка, как волшебно ты поешь! Подари мне свой голос, а я сделаю так, что ни один лесной зверь никогда не нападет на тебя в этом лесу"" И отвечала ему девочка: ""Добрый Миша, не подарю я тебе свой голос. Он мне и самой очень нравится. А кто хоть раз слышал, как я пою, уже никогда не причинит мне вреда"".

И пошла девочка дальше. И летел ее прекрасный голос, разливался звенящим эхом по всем уголкам леса. Услышал пение девочки серый волк: ""Девочка-девочка, подари мне свой голос! На эту песню все зайцы будут сами в мои лапы бежать, а я тебе половину добычи буду отдавать"" Вздохнула девочка и покачала головой: ""Нет, серый волк, не смогу я тебе подарить свой голос...""
""Тогда я его украду!"" - гаркнул серый волк и устрашающе оскалился. ""Не выйдет, - отвечала девочка. - Голос мой спрятан в тонкой-тонкой игле, а игла - в сундуке одного могущественного мага, за семью горами, за девятью морями, куда ты, серый волк, не добежишь и не доплывешь"".

""Постой-ка, - говорит волк. - что же получается? Ты, значит, в сундук какому-то неведомому магу-шмагу свой голос отдала? А если он эту иголку сломает? А если выбросит за ненадобностью? Что же тогда ты и вовсе петь не сможешь?""

И задумалась девочка над словами серого. Выходит, что и правда: отдала она, сама того не ведая, свой голос в чужие руки.

""Ты куда?!"" - только и успел крикнуть серый волк, когда девочка вдруг сорвалась с места и бросилась бежать со всех ног.

""За-а свои-и-им го-о-олосом!"" - донеслось в ответ.

Мораль. Сразу четыре.
1) Будь как дятел. Предлагай свою экспертность в обмен на нужный ресурс.
2) Будь как миша. Предлагай защиту тем, кто в ней нуждается.
3) Будь как волк. Делись тем, что заработал. И проявляй настойчивость, чтобы докопаться до сути.
4) Не будь как девочка. Не отдавай в чужие руки свою уникальность.


@темы: сочинительство графомань"
https://zjn2005.diary.ru/p220049174_odnoj-strokoj.htm	220049174	AnchorPoint	Одной строкой	"Закончила сегодня зубную эпопею.
Теперь с диетой проблем не будет: жевать пока нормально не могу ни на правую, ни на левую сторону.
Так что йогурты - мое все на ближайший месяц.
Но это таки лучше, чем удалять нерв.


С графиком выплаты зп на работе пока устаканивается. Так объяснили, что сменился фин. директор и нам решили что-то поменять. Радует, что таки минимум одна выплата будет. Сил очень мало, но я таки стараюсь. Подумываю задним числом взять отпуск за свой счет на пару дней, когда я не могла нормально работать. А то нах - штрафы эти... то на то и выйдет, но хоть резюме себе не испорчу

Радует, что папачесу немного лучше. Помогло снова его проколоть и конфисковать ключи от машины.
А теперь нам предстоит спецоперация: дай маме проголосовать. Она зарегистрирована как НСП, то есть к ней домой с голосовательной урной приходят. Квартиру мы сдали. Отменить это НСП - тупо не вариант: я ее не дотащу на себе на участок. Коляску мы пока еще не получили.
Решили попросить жильцов пустить нас на пол-дня, чтобы она дома проголосовала. Но это чревато: маман будет потом год мозг выносить о том, что любимую квартиру испортили чужие люди.
Потому пока решили с папой напроситься в гости к соседям и оттуда уже выглядывать комиссию.
Вариант не голосовать не рассматривается: маман себе не простит, если не проголосует за своего ученика...
Такая вот жизнь...

@темы: Я Шизнь Разное"
https://cora-hale.diary.ru/p220049173.htm	220049173	Cora Hale		"goretober, goretober-2020, день двадцать первый, «Болезни».

Название: Не герой, но супер
Канон: Marvel, «Deadpool»
Пейринг/Персонажи: Дэдпул
Форма: стихи
Категория: джен или гет или как хотите
Рейтинг: PG-13/R
Предупреждения: читать дальше

Слушай, детка, я не герой, но супер: вот клинки, острее, чем чимичанги. Ты видала, как на ходячем трупе отрастают заново все фаланги, пока этот труп, отпуская шутки, говнюков без рук на кебаб пускает?
Без костюма, кстати, я тоже жуткий. У меня вон рожа смотри какая!
Похвались подружкам о нашей встрече, кстати, как насчёт оттянуться в баре? Мне не надо париться и за печень, так что ночку мы проведём в угаре. А потом скажи им, что я скотина, аморальный тип, вместо мозга — яйца, как маньяк из старой кинокартины: не в таких парней суждено влюбляться, не таких покажут мамаше с батей, хер поймёшь, что в типе таком отвратней.
Расчленят, увидев в твоей кровати... хотя всё потом прирастёт обратно.

Ну а в чём под пытками не сознаюсь — что без перерыва наполнен болью, что мой рак садюгам любым на зависть раздирает всё изнутри. Не вою, не ищу врачей — я уже лечился, мне теперь навечно лекарства хватит. И живу, смотри-ка.
Жру с пивом чипсы, в сексуально мягком хожу халате и срубаю головы тем мудилам, кто не полон боли ежесекундно.

Чёрт, ведь я хотел показаться милым, а теперь я выгляжу очень нудным. Что, неужто хочешь сходить на танцы? А потом станцуем горизонтально?
Только не жалей-ка меня, засранца.

Боль меня и сделала уникальным.


@темы: мухи творчества Marvel"
https://candider.diary.ru/p220049172_lokdaun.htm	220049172	ua	Локдаун	"В Чехии опять локдаун с завтрашнего дня. Но локдаун в этот раз какой-то половинчатый - садики работают, многие магазины работают, как и сервисы. При этом непонятно, может ли работать студия звукозаписи - это же вроде как оказание услуг, но клиенты в нее приходят крайне редко. В общем, пока муж настроен сидеть дома.

Дочка выздоровела, так что завтра собираемся вести ее в садик. Придется утром позвонить и узнать, работает ли он. Но вообще стремновато - если все мы будем сидеть дома, она будет единственным ""слабым звеном"", который может принести корону. Оставить ее дома - и мы не сможем работать вообще. Она пока с трудом играет сама долго. Если в сад будет ходить несколько детей, то, может, и ничего. Думаем и посмотрим.

@темы: корона всякое"
https://alarko.diary.ru/p220049129.htm	220049129	Alarko		"Совершенно скромная каникулярная неделя. Можно вставать в 7, а не в 6, потом рассиживать за завтраком, подливая детям молока в хлопья.
Дома чистим чеснок на зубчики: для посадок надо. Там 30 кг.
Варю томатный сок из непроданных убитых помидоров.
Лоран варит айвовое варенье и делает яблочно-айвовое желе.
Забыла купить яйца: обычно нам достается 30 бесплатных в неделю от нашего яичника, который привозит яйца нам на продажу. Но теперь он меняет кур. Не представляла, как трудно жить без яиц!

С детьми много ездим. Как обычно, завтра в суши ив музей естественной истории.
Почти никто нас не беспокоит: столовых нет, все на каникулах. Банкир и адвокат тоже. В ноябре снова начнется..."
https://journal-2008.diary.ru/p220049122_obozhayu.htm	220049122	Ms Robinson	Обожаю!	"21.10.2020 в 21:03
Пишет  Talie:

Я люблю эти дни, когда замысел весь уже ясен и тема угадана,
а потом все быстрей и быстрей, подчиняясь ключу,-
как в «Прощальной симфонии» — ближе к финалу — ты помнишь,
у Гайдна —
музыкант, доиграв свою партию, гасит свечу
и уходит — в лесу все просторней теперь — музыканты уходят —
партитура листвы обгорает строка за строкой —
гаснут свечи в оркестре одна за другой — музыканты уходят —
скоро-скоро все свечи в оркестре погаснут одна за другой —
тихо гаснут березы в осеннем лесу, догорают рябины,
и по мере того как с осенних осин облетает листва,
все прозрачней становится лес, обнажая такие глубины,
что становится явной вся тайная суть естества,-
все просторней, все глуше в осеннем лесу — музыканты уходят —
скоро скрипка последняя смолкнет в руке скрипача —
и последняя флейта замрет в тишине — музыканты уходят —
скоро-скоро последняя в нашем оркестре погаснет свеча…
Я люблю эти дни, в их безоблачной, в их бирюзовой оправе,
когда все так понятно в природе, так ясно и тихо кругом,
когда можно легко и спокойно подумать о жизни, о смерти,
о славе
и о многом другом ещё можно подумать,
о многом другом.

Юрий Левитанский


~~~~~
Последняя часть симфонии №45, ""Прощальной"", в прекрасном и юмористическом исполнении Венского филармонического оркестра. Пять минут хорошего настроения)))

Это единственная симфония XVIII века, написанная в очень неудобной для исполнения по тем временам тональности фа-диез минор. В неожиданном дополнительном финале музыканты по очереди уходят со сцены, посте­пенно ""выключаются"" партии разных инструментов, под конец остаются звучать только две скрипки.
Этот финал мажорный.
Согласно легенде, заказчик, князь Эстергази  задолжал членам придворной капеллы жалование за большой срок и отпуск — именно на это Гайдн и оркестранты намекали таким необычным финалом. Неизвестно, удалось ли добиться этим приемом справедливости, но медленный финал Прощальной симфонии революционно повлиял на дальнейшую историю симфонии, начиная с Бетховена — стали возможны медленные финалы, чего основная классическая модель сонатно-симфонического цикла не предполагала.

URL записи

@темы: стихи музыка"
https://moira0406.diary.ru/p220049114.htm	220049114	Мойра*		"Купила сегодня еще два набора формочек для печенья. На кой спрашивается ляд? Мне и печенье-то сейчас нельзя. Я вообще всю выпечку ограничила вместе с сахаром. Но таки нет, не могу пройти мимо.)))
В прошлом году пробовала сделать коробку с разными печеньками. Вышло такое себе... Не очень. Но мы не ищем легких путей и в этом году попробую еще раз. С учетом прошлогодних ошибок. Вообще хочется уже готовить что-то вкусненькое и праздничное. Вот Хэллоуин скоро, хочу испечь что-то этакое... Пирог из тыквы и кураги или печенек с пряностями)))
Буду раздавать родственникам и на работу отнесу, чтоб дома глаза не мозолили))
А еще хочу вспомнить и выкладывать ближе к новому году хорошие рождественские истории по разным фандомам. Ссылками притащу к себе в днев. Есть на примете уже по СПН и АНКЛам.
Если у кого-то есть любимые рождественские истории - тащите)) Обязательные атрибуты - елка, праздничная жрачка, романтические приключения и пара суровых долбодятлов, не видящих дальше своего носа
И вообще, дорогие френды, пишите чаще у себя в дневниках, а то все как-то подозрительно затихло тут у нас. Это, знаете ли, нервирует.
Хочу расширить своё избанное. А посоветуйте интересные дневники, но чтоб без старбакса и китайцев.

@темы: этот токсичный мир к вопросу о кулинарии Новогоднее настроение"
